转化能力,"【罗胖跨年演讲极简版】
大趋势不再，红利时代终结，我们普通人所能把握的，就是身边的各种“小趋势”。小趋势很小，却是“影响趋势的趋势，带来改变的改变。”要想把握“小趋势”，没有末班车，什么时候都来得及。怎么把握这些小趋势呢？罗胖通过5个扎心的问题，给出了答案：
1、如何认清事实：我们需要培养“还原能力”。为此，我们要不断修行，要建立“多元思维模型”，也就是，能让大脑中同时存在两种全然相反的观念却不打架。
2、如何感知“非共识”：非共识是一种创新方法，就是要跟大多数人想的不一样。为此，我们要“回到母体，强化母体”。换句话说就是，“用最新的方法把那些古老的事情再做一遍。”
3、正确看待时间：人类的寿命越来越长，职业、婚姻、家庭等各种关系都要重构。对此，“所有能穿越时间的东西，就该坚守；所有会被时间过滤的，该翻篇就翻篇”。
4、如何获取力量：相比于人工智能，人类最大的能力就是对于人性的感知能力。拼多多、顺丰、得到的成功，都依赖于人与人之间的“信用飞轮”。
5、如何和时间做朋友：要在长期主义的复利下，积累出奇迹，这样就可以和时间做朋友。
以上，就是罗胖4个多小时演讲的全部内容。他讲的都是常识，而非知识。——转自微信圈YY",6.5万阅读,46赞,40评论,2019-01-01 21:11
转化能力,"祝您新年快乐！
幸福安康！",3.2万阅读,24赞,4评论,2018-12-31 09:20
转化能力,感谢您[玫瑰][玫瑰][玫瑰]#2018头条记忆#感谢您的关注，感谢您的转发，感谢您的点赞，感谢您的打赏，感谢您的捧场，谢谢你[祈祷][祈祷][祈祷]，一路上有你!,2.1万阅读,11赞,0评论,2018-12-27 16:50
转化能力,"战略思维
不管遇到什么问题，战略思维要求首先问自己：我想做什么，而不是去问，我如何解决问题，这是管理思维。
战略思维是以持续发展为选择依据的行动。
2018年12月27日",4.5万阅读,47赞,21评论,2018-12-27 07:11
转化能力,"---2019年 连接共生---
在一个完全不确定、所有东西都可能被重新定义的环境当中，最重要的是你要和所有的变化组合在一起。
1、连接比拥有更重要
2、连接不仅仅是分享，是协同
3、共生必须互为主体，共同的价值格局
2018年12月25日",2.4万阅读,15赞,4评论,2018-12-25 06:54
转化能力,"企业年前最重要的6件事
1、定位专题会：企业、品牌、产品全面梳理客观分析找到自己的位置；
2、人才的招揽，团队的打造、为19年蓄力；
3、盈利模式的制定、升级；
4、坚固内部管理，了解企业各个阶段的关键成功要素，通过管理驱动产生效益；
5、分析品类、细分领域，找到行业和品类的最佳机会；6、整合供应链及资源报团取暖，实现共赢。
2018年12月24日",4.4万阅读,48赞,26评论,2018-12-24 04:15
转化能力,非常感谢[玫瑰][玫瑰][玫瑰]//@勇哥是也跨境电商:拿到文件了，靠谱,1.4万阅读,5赞,2评论,2018-12-21 05:21
转化能力,"今天最大的挑战是面向未来，而不是传承过去！
对您而言，最重要的是面对未来的能力！
创造未来比预测未来更重要，你的未来是创造出来的，不是预测出来的。
2018年12月20日",2.1万阅读,11赞,4评论,2018-12-20 04:46
转化能力,"对于目标而言，不是探讨合理性，而是探讨必要性
目标的3个要素
目标是你对未来的预测
目标是你的决心
目标是你对战略的安排
制定目标更重要的是要判断发展的趋势以及所面对的竞争，如果是基于自身的能力和资源来设定，也许目标合理，能够实现，但是当目标实现的时候，也许你的企业已经被同行和市场淘汰。
2018年12月18日",3.9万阅读,27赞,16评论,2018-12-18 00:51
转化能力,产品管理体系,4.3万阅读,49赞,26评论,2018-12-17 04:16
转化能力,科学制定目标,1.3万阅读,9赞,2评论,2018-12-14 09:14
转化能力,"服务是成本还是投资？
第一，服务不只是卖产品，服务是产品的一部分
第二，服务不是成本是投资，是持续性消费价值的投资
第三，服务不应该仅仅是营销手段，而是企业的经营战略
第四，服务不仅仅是满足需求，还能够创造需求
“用户是唯一的一种越用越多的资产”
2018年12月14日",3.2万阅读,22赞,15评论,2018-12-14 05:20
转化能力,连夜赶出来，希望对您有帮助[祈祷][祈祷][祈祷],1.5万阅读,23赞,12评论,2018-12-12 11:30
转化能力,2019年度战略规划方案架构,3.3万阅读,41赞,28评论,2018-12-12 04:43
转化能力,"商业模式构成维度！
①谁是我的客户？（客户画像）
②谁是我真正的客户？（客户精准）
③我能为客户提供什么价值？（品牌核心价值）
④我凭什么成为客户的首选？（打造核心竞争力）
⑤我的商业模式是什么？（客户选择、盈利模式）
2018年12月11日",4.5万阅读,48赞,37评论,2018-12-11 04:28
转化能力,"将企业经营战略分解成几个战略实施阶段，你属于哪个阶段？
第一，战略发动
第二，战略计划
第三，战略实施
第四，战略控制与评估
“2019年战略规划，您做好了吗？”
2018年12月10日",2.8万阅读,14赞,8评论,2018-12-10 04:27
转化能力,"2019年年度规划做好了吗？
战略规划的必要性和重要性
 
明确2019年企业经营方向及企业发展目标
找到完成业绩目标的有效策略方法
根据制定的计划有效推进，解决企业具体工作的推进问题

如何制定年度计划定制秘籍

 https://ic.snssdk.com/column/v2/index/text_article/landing/?article_id=6630361203489128973",3.4万阅读,15赞,4评论,2018-12-07 21:42
转化能力,谢谢，您的关注和转发，是对我最大的支持，感激不尽[祈祷][祈祷][祈祷]//@Paul0981kola:好鼓励分享资源的好人,1.3万阅读,3赞,0评论,2018-12-07 09:21
转化能力,"你是不是一个人在战斗！

商场就是没有硝烟的战场
只是你企业有多少人在搏杀
有多少人在观望
有多少人在坐享其成。
2018年12月7日",1.7万阅读,7赞,0评论,2018-12-07 01:03
转化能力,[赞][赞][赞][赞]//@冏囧不囧:谋而后动，有计划规划才能更好的完成[赞],1.2万阅读,4赞,2评论,2018-12-06 07:32
转化能力,"CEO几乎都是光杆司令
“几乎所有的公司CEO都是光杆司令，公司中的参谋部是个指挥打战的机构，所以我致力于建立像军队一样的参谋系统。”
                                                        ------雷军
如何避免CEO是光杆司令3种办法：
1、内部成立参谋部
2、市场企划部或者营销部赋予参谋部功能
3、利用外脑
2018年12月6日",2.2万阅读,14赞,7评论,2018-12-06 05:04
转化能力,"会营销的人
就是懂的别人的“需求”
大部分的人都只会关注自己的想法和意愿，所谓的营销的第一个思维就是：
“如何通过满足别人的需求达到自己的目的”
需求是营销人的第一直觉。
营销方案就是增长用户对你的需求
2018年12月5日",2.4万阅读,16赞,11评论,2018-12-05 00:03
转化能力,"什么是有效的学习？
在工作中学习，在学习中工作
曾经有一位记者问毛主席，您从来没读过军事学校，您只有中专师范毕业，为什么您能够成为一个伟大的战略家、伟大的军事家？毛主席的回答：“在战争中学习，在学习中战争”，毛主席所有的军事智慧都来自于在战争中学习，体会、总结出来的。而人所有的智慧，都不是学出来的，都是体验出来的，只有在做中学、学中做才能获得智慧！
《实践经验比理论知识更加落地有效》
2018年12月4日",8920阅读,7赞,1评论,2018-12-04 04:03
转化能力,"2019年转化能力精英会员
开始招募

需要加入的请加wx:
yesokppt",7756阅读,4赞,2评论,2018-12-03 08:24
转化能力,2019年如何制定营销战略，如何做的思路及80份源文件专栏,4932阅读,6赞,7评论,2018-12-02 07:19
转化能力,老罗，缺不了你[呲牙]，感谢这一年以来的鼎力支持//@罗剑锋12:龚老师，不能少了我[耶][耶][耶],3898阅读,3赞,0评论,2018-12-01 22:26
转化能力,"好消息:
转化能力2019年，年费会员开始招募了
会员体系全面升级，需要加入会员的请加weixin
oogong
欢迎您的加入。早加入早受益",1.2万阅读,9赞,7评论,2018-12-01 03:04
转化能力,要做工作总结和汇报正好用得上,4047阅读,1赞,2评论,2018-11-30 05:28
转化能力,"告别2018年11月
温润岁月 执着善良
2018年11月30日",7681阅读,7赞,0评论,2018-11-30 05:24
转化能力,"转化能力观点
低质量的社交，不如高质量的独处
一个人生活，可以平淡，乏味、停滞不前、也可以是一场充实、美妙、精彩纷呈的冒险。
那些独处的时光会让你发光，人只有学会倾听内心的声音、才能活得愈加有深度，利用独处的时间为自己增值，才能把生活点滴成诗。
《独处、也是一个人最好的增值期》
2018年11月29日",1.5万阅读,9赞,5评论,2018-11-29 04:08
转化能力,"为你点赞👍👍👍，不同的企业和不同的发展阶段维度和权重都要调整，活学活用[祈祷]//@凡尘26213843:销售额 权重40%
利润额 权重40%
库存周转率 权重5%
重点客户保有率 权重5%
客户开发达成率 权重5%
重点市场完成率 权重5%
说说个人看法，不知道对不对！
重点客服保有率只有5%，说明队老客户并不重视。
客户开发达成率只有5%，说明开拓新客户也不那么重要，
重要市场占有率只有5%，说明对市场也不是很重视，
库存周转率就不用说了。
如果这个比率合理，那么完成前两项就已经80分了，剩下四项随便弄弄也之前有5分到10分，也就是基本85分到90分，kpi考核这个分值也可以了。
但是没有老客户，没有新客源，你那里来的任务完成，完不成任务，哪来的库存周转，没有周转率哪来的高利润，没有高利润哪来的利润额。
老客户不维护越来越少，新客户不来拓越来越少，库存积压资金周转和利润越来越少，死循环吗？",4009阅读,0赞,1评论,2018-11-27 17:48
转化能力,"什么叫优秀的员工
“一名优秀的员工可以顶50名平庸的员工，并不是说一个人可以干50个人的活，而是他可以影响到很多人。 “优秀的员工只要告诉他要做什么事要什么效果，他就会想办法搞定。
“越是出色的人越善于在缺乏条件的状态下把事情做到最好，越是平庸的人越是对做事的条件挑三拣四。”",3.4万阅读,44赞,20评论,2018-11-27 04:42
转化能力,"共建利益共同体
利益若不趋同，思想无法统一
1、产值共联：管理层的收入直接与公司收入相关
2、剩余价值共享：让管理层分享当期的经营成果
3、产权共有：让管理层成为合伙人，共同承担风险与长期受益。
《利益共同体，形成真正的合力》
2018年11月26日",1.6万阅读,11赞,5评论,2018-11-26 02:46
转化能力,学会做竞争分析，客观面对市场竞争,3585阅读,3赞,9评论,2018-11-23 19:51
转化能力,"始终服务于最终目的，随时回到原点思考
我们找对最终目的就能找到正确答案，我们做任何一个事情，都要抓住它的最终目的，只要我们做事的目的清楚，我们马上就会做，甚至不用去专门地学
《走着走着，往往忘记了是为何出发的》
2018年11月23日",1.1万阅读,3赞,2评论,2018-11-22 20:49
转化能力,这次以后应该会有所改变，看清楚了这些品牌的嘴脸，赚着我们的钱，内心的不尊重//@大娃6082:如果实体店打大折优惠，一样要把店门挤爆的节奏！这就是我们大中国的现状！,3311阅读,0赞,0评论,2018-11-22 01:18
转化能力,你说到根本了[赞][赞][赞][玫瑰][玫瑰][玫瑰]//@汤煮萝卜丝:折射出这个人是多么的无知可悲！,3238阅读,1赞,0评论,2018-11-22 00:58
转化能力,"有你，有转化
转化能力感恩大礼包，赠送30套最新规划汇报PPT模板链接：https://pan.baidu.com/s/1nuBS2bUTHtKw_Zusyd9caQ
提取码：4pno",8040阅读,9赞,3评论,2018-11-21 20:35
转化能力,"市场营销与营销管理
什么是营销管理：选择目标市场、并通过创造、交付和传播优质价值来获得用户、挽留用户和提升用户的科学与艺术。
市场营销的目标是满足用户的需求和欲望；
市场营销的核心是交换；交换取决于营销者的产品满足用户需求的程度和对交换过程管理的水平。
《营销的核心是需求》",1.9万阅读,20赞,12评论,2018-11-21 05:09
转化能力,"一年之计在于冬”
战略源于军事，历史久远，古称“韬略”，指对战争全局的筹划和谋略。
对于企业来说，战略就是让你的企业和产品与众不同，形成核心竞争力。战略是一个简单、焦点明确的价值定位。
《战略是大竞争时代的商业生存之道》
2018年11月20日",1.1万阅读,7赞,0评论,2018-11-20 05:18
转化能力,营销结果论,6367阅读,3赞,1评论,2018-11-20 00:55
转化能力,谢谢，多些维度思考[玫瑰][玫瑰][玫瑰]//@品牌精英慧:好资料,2.3万阅读,4赞,0评论,2018-11-19 10:07
转化能力,"把握当下布局未来！
年轻的时候更多的考虑的是当下，比如工资收入。
随着年龄的增长，会慢慢的想到未来！
当下是什么，对于职场人员来说是工资，奖金等收益
对于企业来说是销售收入，利润收入。
未来是什么，对于企业是持续的收入，企业的发展。
对于个人是能力的提升，平台的发展，个人如果能够跟企业共同发展，而且有未来是最好不过的。
如何解决当下和未来的问题：
•        对于个人除了当下的工作外，要学会能力的提升。
•        对于企业要有战略布局，长远规划。
2018年11月19日",1.4万阅读,7赞,5评论,2018-11-19 03:35
转化能力,全站打包专栏，双11的活动优惠券还有几张，需要的去专栏里面领取使用[玫瑰],3153阅读,1赞,1评论,2018-11-15 10:20
转化能力,实践了才有价值，为你点赞[赞][赞][赞]//@我的天哪hhh:做为一个管理者，这些是必须认真学习，努力实践的，谢谢！,2.5万阅读,3赞,2评论,2018-11-15 04:29
转化能力,"销售最大的敌人是：
你的抱怨！你的借口！
-成功销售16个方法-
说明：
1、顾客是最好的老师、同行是最好的榜样、市场是最好的学堂。
2、销售的97%都在建立信赖感，3%在成交。
3、拒绝是成交的开始。
4、销售是信心的传递、情绪的转移、体力的说服。
5、为顾客创造他需要的价值。
6、所有的一切事物，都要学会去链接。
7、顾客买的不是产品本身，更买产品相关的及额外服务。
8、人脉就是钱脉，人缘就是钱缘。
9、做业绩不要小看每个月最后几天，冲刺创造奇迹
10、没有卖不出的产品，只有卖不出产品的人。
11、随时随地都在销售，把销售变成一种习惯。
12、销售就是建立关系，找到与客户的共同点。
13、销售不变的法宝，多听少讲，服务的最高境界，发自内心，不是流于形式。
14、面对顾客，首先微笑。
15、因为熟练、所以专业，因为专业，所以极致。
16、常问自己，顾客为什么向我买单？",1.8万阅读,21赞,14评论,2018-11-15 02:41
转化能力,品牌工具ppt,1.7万阅读,4赞,4评论,2018-11-14 05:02
转化能力,"做销售80%靠耳朵，20%靠嘴巴！
接触过很多各行业的销售高手，他们都认为做销售耳朵比嘴巴更重要，沟通从心开始，第一步是学会倾听，在销售中，80%的成交要靠耳朵完成，仅有20%靠嘴巴讲解。
倾听什么：
客户的需求、改进产品和服务、掌握客户的满意度。
（倾听是合作的开始）
 你认同吗？",1.6万阅读,14赞,13评论,2018-11-13 23:06
转化能力,"自媒体是精准营销推广的解决方案
以自媒体为核心，进行消费者精准到达和市场的引爆，同时进行自媒体矩阵建设，头条、朋友圈、社群、微博、百度信息沉淀和生态构建，升级网站和网站SEO优化，全网营销。
《拥抱自媒体，传播更精准有效》
 ",7810阅读,2赞,0评论,2018-11-13 04:48
转化能力,出身背景，知识结构，人生经历不同所以你我不同,1.2万阅读,6赞,4评论,2018-11-12 22:17
转化能力,"人际关系的建立技巧可以简化为十大要领-曾仕强
一表人才、两套西装、三杯酒量、四圈麻将、五方交游、六出祁山、七术打马、八口吹牛、九分努力、十分忍耐。
（具体的详解请参阅头条搜索）
缅怀曾老师！",1.4万阅读,9赞,6评论,2018-11-12 07:31
转化能力,"2018年11月11日19:54
，国学大师、中国式管理之父曾仕强先生在台湾安详辞世，享年84岁。曾仕强先生是当代久负盛名的中国式管理大师，一生为发扬道统文化而奔走呼号，著有《易经的奥秘》《中国式管理》《胡雪岩的启示》等。",1.7万阅读,21赞,33评论,2018-11-11 19:20
转化能力,战略规划，品牌先行,2.2万阅读,4赞,2评论,2018-11-11 06:22
转化能力,"双11的核心是
“让用户占便宜了”
事实上是自己花钱
但是感觉赚了
这就是营销
《首先您的产品要有价值，有可比性、用户才会觉得赚了》
营销的目的是努力提高产品的价值
<好消息>
应头条邀请，本头条号所有专栏推出双11活动现金抵用优惠券，欢迎大家去专栏领取",1.5万阅读,6赞,8评论,2018-11-10 23:52
转化能力,"转化能力所有专栏
双11大促
优惠券大放送
一年仅此一次
今日头条推荐专栏
https://ic.snssdk.com/column/v2/index/text_article/landing/?article_id=6612851598433452552",9896阅读,3赞,2评论,2018-11-09 23:49
转化能力,口碑传播[赞]//@品牌精英慧:品牌是口口相传出来的,1.7万阅读,2赞,2评论,2018-11-09 18:36
转化能力,"优柔寡断，是人生最大的负能量。
人生没什么好优柔的。
从生命角度去看，你人生路径上的任何一种选择都是错误的，无论你怎么选，都有差错；
因此，当选择来临，A和B，拿一个便走就是。
人生没有对错，只有选择后的坚持，
不后悔，走下去，就是对的。
我最喜欢的一句诗就是--
走着走着，花就开了。
周末快乐",1.7万阅读,23赞,8评论,2018-11-09 05:29
转化能力,共同成长//@AiresYo:分享一种快乐！,2.1万阅读,5赞,1评论,2018-11-08 20:55
转化能力,[赞][赞][赞]//@鹤立鸡群卓尔不凡:要像爱护眼睛一样爱护自己的品牌[微笑],2.2万阅读,6赞,2评论,2018-11-08 20:55
转化能力,你值得拥有[玫瑰],1.8万阅读,16赞,8评论,2018-11-08 10:07
转化能力,"忘掉自我，成就你我！
谦虚不是把自己想得很糟，而是完全不想自己。
                                              ------卢维斯定理
备注：
如果把自己想得太好，就很容易把别人想得很糟。
 ",9029阅读,7赞,1评论,2018-11-08 02:46
转化能力,"全站打包
支持一把，走起来[赞][赞][赞][赞][赞]",1.6万阅读,16赞,4评论,2018-11-07 06:19
转化能力,"冬，终也，万物收藏也。
立冬后，就意味着冬季正式来临。
草木凋零，蛰虫休眠，万物活动趋向休止。
今冬麦盖三层被，来年枕着馒头睡
提醒：2019年的计划可以开始做了",8230阅读,12赞,2评论,2018-11-06 21:07
转化能力,感谢，多交流[赞][赞][赞]//@幕僚智慧:我学习研究品牌很久了，看了很多关于品牌的文章，这个PPT很有实用价值，值得推荐学习,2.8万阅读,4赞,3评论,2018-11-06 07:39
转化能力,完成业绩方法,2.5万阅读,18赞,4评论,2018-11-05 07:20
转化能力,"一个人最好的状态是什么样？
眼里写满故事，脸上却不见风霜。
每天笑意满满，自信温和，
不羡慕谁，也不嘲笑谁。
《愿你出走半生，归来仍是少年》
 ",1.2万阅读,15赞,10评论,2018-11-05 05:22
转化能力,"花开满树红，花落满枝空。
唯余一朵在，明日定随风。",9343阅读,13赞,3评论,2018-11-01 23:05
转化能力,"人生在世 去若朝露
魂归来兮 哀我何悲
---金庸《天龙八部》",1.1万阅读,6赞,0评论,2018-11-01 05:18
转化能力,"#主持人李咏去世#
珍惜健康
健康是生命美好的根源！
没有生命，一切不复存在。
在奋斗的时候，加班的时候，创业的时候
失落的时候，暴躁的时候，快乐的时候
应酬的时候，聚会的时候。。。。。。
别忘记了健康！",1.5万阅读,13赞,2评论,2018-10-28 22:42
转化能力,"#主持人李咏去世#【主持人李咏因癌症在美国去世】刚刚，李咏妻子哈文发文称：在美国，经过17个月的抗癌治疗，2018年10月25日凌晨5点20分，永失我爱…… （转环球网）
逝者已去，生者保重",1.9万阅读,14赞,9评论,2018-10-28 22:08
转化能力,营销过程重要还是营销结果重要 没有好的结果，一切过程都是白费，一切为了销售，销售业绩是客观事实不容置疑，过程或多或少有主观的因素，我们相信客观事实💪💪💪,2.0万阅读,20赞,8评论,2018-10-26 00:51
转化能力,一项资源，谁用的好，东西就归谁!,9944阅读,12赞,2评论,2018-10-25 05:07
转化能力,"学习最大的挑战是
我们自己的思维方式和过往的经验!",9004阅读,12赞,4评论,2018-10-24 05:00
转化能力,懂得倾听，才会了解真相!,1.1万阅读,6赞,1评论,2018-10-22 19:42
转化能力,推荐，全站打包专栏,1.5万阅读,8赞,4评论,2018-10-22 02:53
转化能力,"“成年人的崩溃，都是静悄悄”
有时候只想找个人聊聊，但不知道该联系谁？
成年人的崩溃很难有人帮你分担，大多时候需要一个人硬抗
，你扛过去了、跨过这道坎了，你也就成了。
成年人的崩溃，往往以一句“没事”结尾！
生活不易，请继续努力！",1.4万阅读,20赞,12评论,2018-10-21 23:26
转化能力,"好消息，好消息[玫瑰][玫瑰][玫瑰]
感谢您的持续关注和转发！
转发能力迈出一小步，粉丝突破10万",8798阅读,22赞,6评论,2018-10-20 09:50
转化能力,抖音，头条，在自媒体里面现在流量最大,1.8万阅读,8赞,5评论,2018-10-20 09:02
转化能力,[赞][赞][赞]不做自媒体，日子也不好过//@牧之梅隆133:没有营销，等于老板作死,2.7万阅读,7赞,1评论,2018-10-20 08:34
转化能力,2018年度总结2019年年度规划,1.7万阅读,17赞,8评论,2018-10-20 02:52
转化能力,[赞][赞][赞]//@阿力谈市场:营销是化学反应，销售是物理反应。营销在前，销售在后。营销是从产品的研发到产品的维护，销售只是产品的售出。,2.4万阅读,13赞,9评论,2018-10-19 05:26
转化能力,"转化能力观点
“营销就是占领用户心智”",8827阅读,8赞,5评论,2018-10-19 05:25
转化能力,有开始，有阶段[玫瑰][玫瑰]//@1168466817:静下心来听，去体会，年初的豪情满怀当下实现了多少？你还有多少勇气和魄力开始新的征程？总得结束，总会开始……,1.7万阅读,10赞,7评论,2018-10-18 08:10
转化能力,"能力越用越有能力”
说明：
物尽其用 人尽其才、做企业的要知人善用
作为职业精英，有能力就用出来，能力留着不用会生锈的，越用越有能力、有多少能力就用多少能力，不要等着能力强了再用，也许等你能力强了就无用武之地了。
不要缩手缩脚，撸起袖子加油干！
 ",1.6万阅读,13赞,4评论,2018-10-17 20:03
转化能力,只剩下2个多月了，2018年业绩冲冲冲[加油][加油][加油],1.3万阅读,4赞,4评论,2018-10-17 09:03
转化能力,"九九重阳节
感恩敬老
身体康健",8321阅读,8赞,0评论,2018-10-17 05:01
转化能力,"感谢今日头条的持续推荐
感谢您的转发和购买[玫瑰][玫瑰][玫瑰]
主编向您致敬",1.6万阅读,16赞,4评论,2018-10-17 01:16
转化能力,普通人关注结果，高手关注系统,8882阅读,11赞,4评论,2018-10-15 22:07
转化能力,绩效考核对于创新有时候是致命的,1.2万阅读,14赞,7评论,2018-10-14 20:49
转化能力,"为什么
忙而不获？",1.3万阅读,11赞,4评论,2018-10-12 00:42
转化能力,"粉丝福利:
30种战略管理工具PPT源文件下载，链接：https://pan.baidu.com/s/1POh6uYfkSI08YLyz5SSBuQ
提取码：y6ir
感谢您的持续关注",1.4万阅读,18赞,10评论,2018-10-11 22:09
转化能力,大道至简，少即是多,1.4万阅读,18赞,1评论,2018-10-10 23:24
转化能力,"在营销学中一直有一种观点：
市场营销中最本质、最核心的，
也是最关键的工作就是“产品创新”",1.5万阅读,26赞,5评论,2018-10-10 08:53
转化能力,"我是谁？
你是你的世界的核心，没有你，一切与你无关!
你不是你自己，你是社会赋予你的角色!
在父母面前，你是子女
在子女面前，你是父母
在员工面前，你是老板
在朋友面前，你是朋友
在夫妻面前，你是老公或者是老婆
在同事面前，你是同事
在老板面前，你是员工
在学生面前，你是老师。。。。
在你自己的世界里，你很重要
在整个世界你，你很渺小，你的社会角色很大
放下小我，成就大我
用良知，做好你的每一个社会角色",1.5万阅读,16赞,10评论,2018-10-08 20:43
转化能力,"《转化能力观点》
成大业的人具备两个条件：
一腔热血（激情）
一身正气（品德）",1.1万阅读,7赞,2评论,2018-10-07 21:31
转化能力,假期总是很快，后天又要上班了[捂脸],1.9万阅读,6赞,3评论,2018-10-05 22:53
转化能力,[赞]//@冏囧不囧:全套专业资料，解决问题的能力是一个职场人的必备能力[耶],3.0万阅读,10赞,5评论,2018-10-04 20:45
转化能力,"正好假期
下载下来仔细看看
如何完成业绩专栏",2.0万阅读,15赞,11评论,2018-10-04 08:15
转化能力,祝您节日快乐[玫瑰][玫瑰][玫瑰],2.7万阅读,15赞,5评论,2018-10-03 07:56
转化能力,"国庆节快乐！
祝您及家人身体健康[玫瑰]",1.4万阅读,18赞,0评论,2018-09-30 19:45
转化能力,"“越过山丘，却发现无人等候”
国庆假期，多陪陪父母！
放下工作，放下手机！",1.3万阅读,14赞,3评论,2018-09-29 21:51
转化能力,[赞][赞][赞][玫瑰][玫瑰][玫瑰]第一个//@创口贴30710472:分享快乐,5597阅读,6赞,2评论,2018-09-29 09:41
转化能力,心有理想，春暖花开,9812阅读,8赞,1评论,2018-09-29 09:34
转化能力,,1.1万阅读,17赞,3评论,2018-09-27 22:02
转化能力,,1.2万阅读,13赞,6评论,2018-09-26 20:40
转化能力,"转化能力观点
“品牌一旦在市场上形成，就不只属于品牌拥有者，她更属于用户（消费者）”",1.2万阅读,21赞,9评论,2018-09-25 20:42
转化能力,"祝您中秋节快乐，幸福美满！
家庭事业双丰收[祈祷][祈祷][祈祷]",1.3万阅读,17赞,1评论,2018-09-24 10:48
转化能力,聪明[呲牙][赞]//@A兴小爷:转发了，培训下属有用,2.3万阅读,15赞,4评论,2018-09-19 08:50
转化能力,[祈祷][祈祷][祈祷]//@李学智817:良心小编，好人一个,2.0万阅读,12赞,1评论,2018-09-18 18:53
转化能力,"如果有人问：「什么是最好的教育？」

也许答案就是：
植根于内心的修养；无需提醒的自觉；
以约束为前提的自由；为别人着想的善良。",1.5万阅读,26赞,4评论,2018-09-17 18:52
转化能力,做一个劳逸结合的行动派,1.7万阅读,21赞,4评论,2018-09-16 22:14
转化能力,[赞][玫瑰][玫瑰][玫瑰]//@阿力谈市场:品牌的建立，产品的策略，销售的体系，客户的维护，这是营销的骨架。感谢龚老师的讲解！受教了,2.7万阅读,14赞,4评论,2018-09-14 07:21
转化能力,"金九银十，业绩冲冲冲
人到位，空缺岗位赶紧上人，激发战斗力
货到位，准备足够的产品，避免断货
钱到位，准备足够的现金流和奖励措施",2.0万阅读,19赞,14评论,2018-09-12 00:14
转化能力,"某婴儿用品公司招聘电商经理或总监
老板人非常好，企业前景好
有意向的请将简历发邮件到
oogong@qq.com
工作地点:江西南昌",1.5万阅读,10赞,4评论,2018-09-11 04:13
转化能力,"这是个移动互联的时代
交互 开放 共享
转化能力致力于打造营销知识共享平台
欢迎营销精英的加入和参与",2.2万阅读,21赞,4评论,2018-09-10 20:19
转化能力,"每个人都是老师！
每个人都是学生！
向老师致敬",1.4万阅读,20赞,2评论,2018-09-09 22:14
转化能力,"做营销的最苦最累，天天忙着如何完成业绩。
还要天天写报告，实在是忙不过来
转化能力专门为营销人员定制的工具，源文件
完成业绩靠你自己，写文件的事情转化能力帮你完成。
营销汇编最新8月份源文件55套
需要源文件的私信本头条号“8月份汇编”5个字
请您多多转发，让更多的营销人员受益.
营销人员真的太苦了，转化能力主编向您致敬",3.9万阅读,61赞,70评论,2018-09-04 23:36
转化能力,感谢第一个转发[赞][赞][赞][玫瑰][玫瑰][玫瑰]//@果然194241209:转发了,3.2万阅读,16赞,7评论,2018-09-03 05:56
转化能力,头条推荐已经30万了，感谢大家的转发，顶起来[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰],3.5万阅读,41赞,18评论,2018-08-21 23:23
转化能力,[赞][赞][玫瑰][玫瑰][玫瑰]//@阿力谈市场:以销售目标以数字分解的时代已经过去了，现在的时代就需要专业，怎么叫专业呢！就是可以为公司，为销售员工搭建完整的市场营销体系。,3.9万阅读,25赞,13评论,2018-08-18 11:35
转化能力,需要本源文件的，请关注，转发，点赞后，私信本头条号“规划方案”四个字，自动回复源文件下载链接和密码[玫瑰][玫瑰][玫瑰],3.3万阅读,43赞,26评论,2018-08-16 00:22
转化能力,"------竞争不可避免
企业如何战胜竞争对手
如何在竞争中立于不败之地！
请关注，”CEO课-企业经营制胜之道核心战术“专栏文章！",1.8万阅读,16赞,26评论,2018-08-14 10:15
转化能力,"重要通知：购买了这个专栏，没有拿到源文件的
请在评论区留下邮箱地址，主编安排专人给您发邮箱.
感谢您购买本专栏。",2.1万阅读,17赞,25评论,2018-08-10 02:44
转化能力,"7月份汇编，215份源文件。
转化能力年费精英会员福利
欢迎营销精英加入“营销精英群”
需要入会的请私信“合作”两个字",2.5万阅读,22赞,26评论,2018-08-08 05:15
转化能力,恭喜您[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]//@冏囧不囧:感谢老龚，爱总，转化能力大家庭的伙伴们！[祈祷],1.9万阅读,10赞,3评论,2018-08-08 04:29
转化能力,"8月6日文章：“计划做不好 烦恼少不了 计划能力提升6份PPT课件12种月度计划表格”

评论达人中奖者公布：“囧囧不囧”恭喜您，您果然有才，像您的名字一样：“囧囧不囧”

奖品为：转化能力定制的16GU盘，内含转化能力头条号“全套所有源文件”
请您私信主编，提供地址等收件人信息，顺丰快递送到您家。
欢迎大家也积极参加活动！",3.4万阅读,19赞,13评论,2018-08-07 23:14
转化能力,欢迎参加评论达人活动，有质量的评论，24小时内点赞最多的，将获得本头条号所有汇编源文件定制U盘一个。//@吕燕喜:先坐个沙发再说,2.0万阅读,17赞,9评论,2018-08-06 11:32
